id,groups
255509,10
69280,10
161179,10
161022,10
22527,7
120602,10
135071,6
255154,2
79584,10
69135,10
120511,10
252547,10
79595,10
39265,10
32992,9
99871,4
22055,10
273436,10
89504,10
160827,10
125671,10
89499,10
32981,10
194853,10
57787,10
255174,4
98976,10
83300,7
273504,10
255131,10
82433,10
21967,3
97541,1
194981,10
89547,10
273559,10
147342,10
177508,3
213261,10
185241,0
160766,10
160783,4
213301,10
120497,9
22011,10
224574,10
273510,10
147339,10
273412,10
244643,9
253416,10
194774,0
188816,10
226018,10
244743,10
213485,10
135087,10
22190,0
160965,10
273198,10
213506,10
127518,10
97575,10
171049,10
79637,10
34554,10
147289,10
144950,10
143505,10
57706,10
224519,10
22170,10
139476,10
57780,7
120521,10
213408,10
51236,7
22094,10
32964,9
89478,10
57766,0
177443,10
160888,1
188802,10
120524,10
57752,10
39226,10
147315,10
22132,10
213460,10
160952,10
273218,10
273083,10
82400,10
255355,10
194517,4
57412,9
214014,10
177306,10
272369,10
245136,10
194545,0
22630,10
252379,10
51376,6
89210,9
83444,9
89231,4
170862,10
57508,10
22602,10
147183,1
213992,1
51360,10
139546,10
72685,4
272598,9
272443,10
39027,10
125025,10
97615,0
34608,10
272381,7
89240,0
22552,10
213926,4
72681,3
245063,10
134940,10
255572,10
161279,0
134903,10
272431,10
255570,10
57480,9
22585,10
272512,10
139531,10
272539,10
104922,10
170812,10
131936,0
161318,10
172705,10
170817,10
177242,10
161245,9
134942,9
194571,10
170860,0
34620,10
170216,10
73306,10
150914,10
200298,0
172228,9
76679,10
181508,10
65630,10
73144,10
173830,10
96062,10
137951,10
172668,10
71844,10
84265,7
189809,10
168613,10
200618,10
173433,10
189641,10
83249,10
187761,10
172224,7
200916,0
201608,10
189248,10
145116,10
137956,10
200930,10
145359,10
73424,9
171474,10
99166,10
81950,10
170405,10
99140,9
169137,10
82765,10
73078,10
140565,10
189660,10
169420,10
182475,10
72547,10
172937,10
168531,0
65431,10
188012,7
200296,10
73281,9
171477,10
181943,10
137925,9
98971,10
200331,4
188026,10
172908,9
169454,10
170462,10
103066,10
137921,0
200712,7
76633,7
171983,10
189801,10
181802,0
141156,10
150795,9
73691,10
189799,9
173446,10
189972,10
169452,10
144574,1
189113,1
84117,10
169104,9
188807,3
201040,7
150075,10
140678,0
172904,0
188191,9
82663,10
169227,10
188329,10
169448,4
189129,9
83265,4
83527,2
101408,10
83529,10
76999,10
140737,10
82031,10
72803,10
149775,10
172921,10
151428,9
170443,10
73146,10
95409,10
172248,10
189627,10
137780,10
188627,9
144755,9
150486,10
182791,10
72150,10
84868,10
103015,4
169914,10
83262,4
172229,10
190105,10
83521,10
182684,10
65124,10
64991,10
150496,10
94736,9
182756,9
170317,10
151912,10
71805,0
101336,10
188777,10
82686,9
141072,10
73549,10
98867,10
189727,1
182313,10
150000,10
100433,10
83506,10
76919,10
76918,10
84521,10
83828,10
181920,10
77065,10
72515,10
169868,10
73411,0
140690,10
65122,10
172971,10
189202,10
77127,10
172084,10
172650,10
82431,10
172161,10
84980,10
140592,10
82218,10
72495,10
173183,9
188077,10
99336,7
150888,10
149972,10
72771,10
72197,4
187566,10
72498,10
168358,10
95201,0
172184,10
150889,10
65843,10
144514,10
99101,10
200977,3
145344,10
95629,10
73501,10
101440,10
182840,10
73118,10
82438,4
84298,10
172147,10
172446,3
101605,10
82723,10
189674,10
95637,10
188203,10
101601,10
173343,7
170374,10
171104,10
201149,10
151411,10
187825,10
182757,9
169215,10
73091,10
65829,9
171516,10
83760,0
71819,10
189668,10
151334,10
65825,10
201264,4
144468,10
150509,10
71828,10
82755,9
145118,10
73231,10
151296,10
170248,10
140805,10
172218,10
77212,0
187275,10
83733,1
200933,10
65700,9
187266,10
141013,1
71817,3
168471,9
82213,10
200641,4
76838,6
83770,10
72781,10
96079,10
173877,10
182633,1
72181,10
73348,9
201643,10
150504,10
84949,10
168408,9
145272,10
188292,10
99025,10
83514,10
72485,1
83476,10
137823,10
190353,10
140773,10
173426,10
73092,10
172076,10
83838,10
137633,10
182344,9
137786,10
182847,10
81706,10
172963,10
150902,10
170270,3
84845,4
140833,10
187870,10
84194,10
81787,0
145392,10
72963,10
142504,10
200395,10
150718,3
189048,9
100579,10
96295,10
188434,9
142228,10
141023,10
101433,10
65554,10
83634,9
173548,10
145491,10
169328,10
83620,4
83973,10
83971,9
81897,10
169980,3
71935,10
65163,10
82609,10
137654,10
149698,6
189382,2
95718,3
84725,10
172337,10
182199,10
103025,10
188433,10
103154,10
84208,10
82065,6
150179,9
140652,10
151759,10
187350,10
170640,10
172816,10
172829,10
72600,7
83570,0
98898,10
171775,10
181559,10
137904,10
83116,10
149892,10
149489,10
76964,10
98949,1
151474,10
140624,9
84742,10
137834,10
187351,10
170079,10
82592,9
173566,10
95856,10
169708,6
73459,6
145206,10
84431,10
172318,10
188445,10
72847,10
173685,9
83126,10
65744,9
181832,10
170906,10
171728,6
84691,10
100427,10
77104,10
168930,10
72309,10
145441,10
188457,10
145302,10
71976,10
189012,10
137864,10
201499,10
173222,6
145051,6
173721,10
77159,10
171429,9
168888,10
150382,9
182555,9
96094,10
173725,10
98819,9
150226,10
145464,10
103160,10
81814,2
98940,10
182900,7
149916,10
95538,10
76734,10
182489,10
173561,10
170579,10
82605,6
189339,10
182089,10
189945,10
173555,10
151187,10
173552,10
140756,6
72864,9
200538,10
169739,3
82511,10
96287,10
76363,10
72374,10
82931,10
99010,10
168832,10
101372,9
168831,1
150197,10
189939,9
84710,10
169745,9
190143,10
182408,10
149498,10
169781,10
182402,10
94802,10
83164,10
171784,10
200512,10
170492,10
149785,10
182932,10
182586,0
72813,10
71889,7
172403,10
150131,10
76879,10
172276,10
171930,10
181887,10
73167,10
140864,10
76861,10
170716,4
188380,10
96219,4
65298,10
188528,10
188139,10
169058,10
76590,10
189284,4
82291,6
95604,10
145533,10
201550,10
189285,10
73576,0
169955,10
171608,10
190035,10
171940,7
103052,10
171572,10
170475,10
95004,10
137889,10
142491,6
98619,10
82040,10
151285,10
201590,10
141071,10
98618,9
168620,9
95135,10
170213,10
171944,10
144949,10
150106,1
170197,10
72328,10
82142,10
172265,10
145329,4
189833,10
96172,10
83678,10
140451,9
141083,10
150965,7
137775,10
76310,4
144528,10
81742,10
150964,10
150981,10
168738,10
82863,10
170171,10
189309,10
169351,10
100585,10
83192,3
173570,10
181597,10
72826,10
72431,7
188707,10
141143,10
171268,10
170507,10
76711,10
170674,10
168713,4
168705,10
169033,7
65054,10
170529,0
95265,10
151547,10
172354,10
150618,10
82487,1
181975,10
172368,10
201222,10
188850,10
82149,10
173569,10
94853,10
173073,9
168737,9
182382,7
151456,10
169795,10
65538,10
201190,10
81759,10
188836,10
96166,10
95044,10
200358,10
173806,9
84395,10
149928,3
137773,10
100487,10
201400,10
151787,10
171620,10
169285,10
173180,1
173294,10
144689,10
181862,10
84791,9
182867,10
84402,10
72947,10
145026,9
187588,10
201532,10
200606,6
76953,10
94845,10
173057,10
170167,10
172864,10
83443,10
98847,10
91068,10
81679,10
155879,10
161395,10
155875,10
161399,10
194486,10
75684,10
161409,10
89159,4
161436,10
79776,9
155836,10
143552,1
155826,10
161475,10
89137,10
89134,10
89131,9
89125,10
142995,10
194515,10
161507,0
161384,10
177251,10
161203,10
197747,1
141981,4
155994,10
89262,10
194615,10
161257,10
141611,10
148449,1
92302,10
89232,10
139527,10
179711,10
89228,10
194567,10
194565,10
183978,10
141606,10
177257,10
92329,10
89286,4
161508,10
197864,0
194307,10
197918,10
177092,3
97669,10
194288,1
155710,10
147094,7
69510,7
177069,10
78197,9
197950,10
67269,10
88915,10
197955,10
92475,4
177015,9
161883,10
138654,10
139600,10
194325,10
197857,10
161714,10
155739,10
197867,10
179773,10
161573,9
79795,10
89058,0
74812,10
194380,10
197886,10
155761,10
89047,10
75702,10
97646,10
92411,10
138667,10
177137,10
96865,9
183938,10
100955,10
92428,10
69457,10
148436,10
89290,10
139506,10
197513,10
147347,10
89540,10
67505,10
89534,10
139461,10
194927,10
100762,10
185263,1
100124,10
148407,10
177452,10
69139,10
197552,1
184060,10
156240,10
160828,4
97554,9
139470,10
197507,10
148413,10
74918,0
185216,10
141671,10
69013,10
177699,10
160430,10
89693,10
69035,0
67551,10
89655,1
79508,1
89632,10
156402,10
96951,10
97525,9
156390,10
197460,4
138812,0
197485,10
92057,10
69072,10
160666,9
79601,10
197590,10
194834,10
79666,10
197671,10
156099,6
74874,10
141625,10
78320,10
156080,9
197694,9
177359,10
197708,0
97598,10
99851,10
147256,1
79682,4
161133,7
197734,10
177351,10
89307,10
89304,10
161068,10
79664,3
197655,10
177382,10
160871,10
89463,10
160955,10
75640,10
89434,10
102569,9
69203,10
194752,10
156161,10
148522,9
89412,10
67460,10
69230,9
161028,10
197648,10
185326,10
92208,10
179618,10
197652,4
100758,10
194742,10
138651,10
139617,10
69545,10
80127,10
88448,10
92741,10
78072,6
162682,10
155208,10
162690,10
139718,7
193737,6
88429,10
176555,9
88422,10
99744,10
139722,10
146939,10
92772,10
143708,10
139724,10
99742,3
88478,0
69845,10
139710,10
67104,10
143676,10
176668,7
155291,6
80087,10
142925,9
155286,10
193837,10
198209,10
176643,10
97771,10
155276,9
176640,6
74685,10
176616,10
155244,10
97774,10
80114,10
183831,10
75775,10
155218,10
162732,10
69849,10
92787,10
155008,10
88279,1
67032,10
193616,1
154986,1
67027,10
162960,10
154936,1
88244,10
176382,10
88241,9
183777,10
88237,10
176359,10
193571,10
74611,10
88207,9
139751,10
163091,9
102018,10
155031,10
155051,3
193660,10
180065,3
155162,10
193706,4
92813,10
193697,10
142912,10
69865,10
185660,10
88373,10
162511,4
183817,6
198325,10
155099,10
162779,10
146927,9
102022,0
185669,9
162805,10
97809,10
162834,10
185664,10
147387,10
74693,10
183848,10
102077,10
92534,3
143611,10
97716,10
102075,10
147028,10
176870,10
194124,9
100740,10
88760,9
92550,10
162172,10
162173,10
194095,6
194089,10
88734,10
155524,0
179938,3
88724,10
78165,7
179940,2
143605,0
79924,10
161954,10
161960,10
92492,10
102631,10
194219,3
148533,9
69554,10
155627,10
179890,10
88873,10
79909,10
161988,10
97700,7
162030,10
162049,10
162067,10
162087,10
67233,10
143598,0
194156,10
198069,10
162238,10
155492,10
99766,10
183868,7
155368,10
193909,10
162398,10
193905,10
92661,10
88596,10
92670,10
162449,9
193878,9
155328,10
193875,10
88576,10
180021,10
193861,10
67130,0
162471,10
193851,10
193917,0
78111,10
162366,10
162328,10
194050,9
155488,10
88710,10
162251,10
162258,10
155455,10
162262,10
162265,10
176829,7
193848,10
185558,10
78123,10
92618,10
146992,9
88665,10
162315,10
69695,7
155404,10
143659,10
74712,10
78133,10
154863,10
177701,10
195128,10
195959,10
90566,3
195949,10
196807,10
184726,10
196823,10
78693,10
178273,10
157451,10
143308,10
75452,9
196832,10
68493,10
158928,10
195932,10
158937,10
195920,10
102469,10
196836,10
195972,10
79102,10
184722,7
157499,3
147741,10
158742,10
196041,10
68433,10
158746,10
97117,10
90635,10
196025,9
158763,10
178971,0
90615,1
90614,10
68446,10
91397,10
178977,10
157503,0
99972,10
68459,10
102345,10
143169,10
97296,10
75213,10
158976,10
159076,10
90414,10
138953,10
195781,10
90411,1
179039,10
196941,9
195777,10
67856,10
91548,0
97366,7
138944,10
195750,10
143155,10
157250,10
102306,6
79155,7
91577,10
157232,10
179023,10
141916,10
157316,7
75200,10
138976,10
178221,10
79117,10
158997,10
196861,10
90472,10
196867,10
196869,10
157366,10
90468,10
196871,10
184351,6
67897,10
90458,10
68542,10
196884,10
91505,10
138969,0
195822,10
141921,10
158724,10
139182,10
75427,10
143252,1
90938,10
196380,7
178754,10
90922,1
178572,10
147877,10
178760,10
139103,10
91164,10
68052,10
91167,0
143219,10
158323,10
143266,7
158341,10
158381,10
184642,3
157781,7
178597,10
91207,10
196393,4
178605,10
157995,10
158040,10
184555,10
68133,10
196493,10
78844,10
147929,9
78834,10
75330,10
178639,10
158164,0
91102,10
90984,10
78873,6
178743,10
157913,10
178607,10
158219,10
139047,10
196398,9
196288,10
196650,10
196287,0
91285,10
68359,10
196708,10
139157,10
97278,10
78984,10
158613,10
97283,10
178893,10
158658,10
91326,10
90683,10
157623,10
147752,10
158692,10
158694,10
90672,1
184442,10
196073,1
68002,10
158536,10
91274,10
158512,10
91211,10
97152,10
91220,10
91223,10
196655,10
157756,10
97146,10
157739,10
157738,10
68610,10
90817,10
90806,10
90800,9
68334,9
158498,6
90786,10
91271,10
196694,10
143284,10
68347,10
196231,10
157224,10
68613,10
195722,10
75058,10
185007,10
177891,10
195352,10
89904,10
160058,10
75050,10
67677,7
179335,10
177844,0
91856,10
197270,10
160083,10
156711,10
141703,7
197278,10
148298,10
160157,10
156686,10
68837,10
160171,4
91838,9
195361,10
91795,10
100088,10
68793,10
159890,10
79313,10
156799,10
177921,10
97467,3
179281,10
156791,9
156779,10
184984,3
78532,10
195395,10
75065,10
89936,10
138875,7
68823,4
184998,1
141719,9
156655,3
156654,10
160178,9
89746,10
100109,10
91975,10
160347,10
89740,10
195162,10
179452,10
160356,10
160370,10
179458,10
179469,10
79439,10
75588,1
102553,10
68999,10
197419,10
156469,10
67567,10
79453,10
185083,1
160333,10
75000,10
89760,10
79401,0
160181,4
79403,10
177777,3
75020,10
160194,10
160199,10
195258,10
148304,10
91790,0
160211,9
75013,4
179379,10
91919,10
102229,10
160255,6
79413,10
79421,10
91941,10
156556,10
67629,10
141960,4
159844,6
143393,10
184300,10
97398,10
195644,10
159482,10
159489,10
159490,0
184823,10
159500,4
78609,10
68664,10
157065,10
178073,10
97413,10
179163,4
184832,10
157058,10
184835,10
102508,10
159545,10
78613,10
179167,9
197022,0
179149,10
157213,10
184807,4
159314,9
196998,10
68630,9
178153,10
141929,10
184308,10
184306,10
91610,10
159410,10
79190,10
178105,10
179129,10
195669,10
178097,1
139266,10
90242,10
79201,10
197017,10
178066,10
78600,0
91673,9
184266,10
68730,0
141742,10
195509,10
156923,10
159732,10
156897,10
68750,10
156891,10
79247,10
156888,10
139313,10
90042,0
195471,10
102523,10
148254,10
147494,9
197165,10
159824,10
67746,10
184882,10
90103,10
159652,3
141755,10
178057,9
90168,10
141931,10
147550,10
79224,10
184281,10
159589,10
156998,10
159842,9
179207,10
68703,10
143116,10
75133,10
184877,10
79230,4
148218,0
184267,10
178039,10
90109,10
159610,4
182971,10
88173,1
70000,10
86127,10
191530,9
66267,10
186727,10
86083,0
98336,10
86063,10
181043,10
181055,10
81201,10
181069,10
166517,6
99468,10
181083,10
181110,10
71186,10
199646,3
181120,10
166543,10
74041,10
199650,10
142732,9
191555,10
71090,10
74058,10
71100,10
146065,10
199610,3
166319,10
94104,2
81170,10
146058,9
86183,10
152961,10
71114,10
183253,10
152947,10
166381,10
140156,10
100325,10
86135,10
152920,10
71146,10
191642,10
152832,10
66243,6
85931,10
191303,2
85921,10
73993,6
71281,9
166772,10
94278,10
66197,10
152702,10
181172,10
181174,4
166781,10
145985,10
85874,10
145983,10
186843,10
85836,10
181182,10
199741,9
191308,10
166560,10
144225,10
186796,10
152827,10
146021,10
191389,10
152805,10
144215,10
94226,10
166626,10
71230,9
98361,10
94229,10
174680,10
152792,10
199691,9
74012,10
186778,3
144216,6
166702,10
166703,4
186794,10
181159,10
146078,10
81142,7
86231,10
81039,10
199396,10
66392,10
93949,10
153230,9
86529,10
93955,10
191908,10
186548,10
66384,9
86516,9
153223,9
153220,10
70921,10
199451,10
102869,10
153214,10
174978,9
165815,9
199395,10
165834,10
149125,10
86547,10
165634,10
153386,10
192003,10
165636,10
99523,10
153368,10
153367,0
153357,7
165677,10
165691,10
175064,10
199373,10
81011,10
86574,10
165731,10
93924,10
191947,6
66404,10
100654,7
191925,10
183320,10
86460,10
153171,10
77518,10
144178,10
71028,10
86313,10
153046,10
174893,10
191730,10
71036,7
146100,10
153033,4
81113,10
66303,10
174867,10
140139,10
98287,9
71070,10
166224,10
174864,10
71075,1
71018,10
166089,9
166065,0
86352,10
140083,10
81075,10
153160,10
183317,10
186621,10
174931,10
86430,10
74101,10
174927,3
140222,10
86421,10
86417,10
165958,10
165976,10
166001,10
166018,9
166027,10
153088,10
81097,7
146129,10
191808,10
152667,6
191213,10
186882,6
152215,10
94573,10
73826,9
190728,10
73824,10
187065,4
85313,10
85312,1
149355,10
167797,10
145743,10
149363,10
138013,10
98514,10
77273,10
101179,10
149365,10
94609,9
152149,10
85338,10
81564,10
200088,10
167726,3
190864,10
73846,10
149306,10
77309,10
85427,0
71542,10
187039,10
190840,10
73839,4
183067,10
65981,10
85398,10
145791,3
174225,10
200079,10
94549,10
174222,10
152236,10
174201,10
85340,10
85271,9
167867,10
187121,0
168136,10
71738,10
152037,10
152029,10
190465,10
200196,10
200206,10
73748,1
137991,10
142209,10
181483,10
168285,10
190418,10
173941,4
140416,3
145645,10
81672,10
149437,10
173920,9
101622,10
99354,10
152067,10
174012,0
167886,10
167892,10
167902,10
85252,10
138009,10
98523,10
144341,9
190626,0
152122,10
152327,10
141188,7
183018,10
174071,10
145730,7
94635,10
152105,10
152096,10
145717,10
168035,10
85169,10
190621,4
165623,10
65997,10
174258,10
66144,9
186884,10
186890,10
77393,10
77390,10
77389,10
145929,10
149261,10
77384,10
174461,10
99430,9
145928,10
199839,10
101702,10
183151,3
140261,3
174446,10
191087,1
167169,10
144257,4
140269,4
152564,9
149242,10
102918,10
85796,10
166937,3
71331,10
85785,10
166951,7
66170,10
166974,10
152632,10
149238,1
191191,10
77407,1
199766,10
81321,7
140226,10
181201,3
167031,10
145950,9
174492,10
167046,7
94403,0
85649,10
167195,7
190928,10
76226,10
94451,9
167361,10
76227,10
145851,10
167376,10
186990,10
71496,10
101675,9
100620,10
174281,10
167412,10
144302,10
85518,10
167432,10
66017,10
85507,10
102957,0
149293,10
181314,10
71479,3
140298,10
145891,10
77367,10
186931,10
181269,10
94411,10
174422,1
145876,10
85613,10
66096,10
200044,10
152489,10
167256,10
174391,10
167277,10
85582,10
167310,10
66083,10
190996,10
98452,10
71452,4
152474,9
176312,10
199334,10
165600,10
87589,0
198778,10
186022,10
175878,9
180376,10
164099,10
93324,10
164103,10
87554,10
198788,10
87549,10
100246,10
192939,1
146580,10
186056,10
93345,0
138390,10
154267,3
192937,10
75907,10
93355,10
87612,10
143852,10
154383,10
87715,10
77875,10
175960,10
138410,10
154366,10
154354,10
198750,10
193081,10
175958,10
146648,1
183658,10
96643,10
80490,10
87651,9
87638,10
163982,9
175930,10
193050,10
148884,10
97937,9
192918,10
87510,9
93432,6
148935,10
192852,10
75934,10
74384,4
192846,6
154140,10
198916,10
154136,10
80616,10
183603,10
198928,10
80626,10
164438,10
154129,10
142812,10
70411,10
142811,7
175678,10
87415,3
164164,10
180466,10
80597,10
164167,10
175779,10
87498,4
175751,10
154242,10
198843,4
138358,0
186091,9
66729,10
77821,10
146565,10
74401,10
198857,4
198861,3
87464,9
148919,10
175730,10
186114,10
101929,10
175722,10
193104,10
87729,0
138422,9
176211,10
163320,10
193377,10
88031,10
198538,9
77946,10
193372,7
70096,10
154680,10
74559,10
75855,10
176178,10
80352,10
198565,9
93092,10
198566,10
198571,10
185840,10
163387,7
148785,0
70115,10
80319,10
70077,10
163109,10
163119,10
88154,10
176301,0
193466,10
193445,3
163157,10
154785,1
74588,0
185795,9
163212,10
96696,10
154738,10
70063,10
183720,6
193401,3
163263,10
176239,10
163271,1
163282,10
87990,10
70118,10
142866,9
163545,3
100228,4
185895,10
141492,4
185947,10
176005,10
163656,10
193166,10
148845,10
70205,10
77896,9
93211,10
163703,0
87787,10
87781,10
193145,0
154451,1
77884,10
180328,10
80401,10
80400,9
193256,10
154568,10
193340,10
163435,6
87970,10
141511,10
75864,10
180299,10
77914,10
183687,1
163463,10
180504,10
154591,10
185873,10
163491,10
154581,10
87915,10
100227,10
154576,10
87901,10
183673,10
163529,10
93142,10
186154,10
74367,9
70419,10
186372,10
180729,10
86937,10
186384,10
153682,10
199178,9
165162,10
80821,10
192287,10
80822,1
142770,10
142138,10
99560,10
86882,10
70696,10
186418,4
138245,10
183436,10
153614,10
86946,6
192239,10
180717,10
98106,10
165012,10
165013,10
80785,10
66543,10
70646,0
199154,10
180660,10
66538,10
175419,9
175407,0
165066,10
186363,9
70658,9
99565,3
180691,10
183458,10
96560,10
80805,10
146392,9
77647,10
142758,10
138225,10
86844,10
165466,10
102847,0
98174,10
70788,10
101848,10
93860,10
149093,10
66455,10
165550,10
80944,10
199294,10
80953,9
76069,10
149099,10
180841,10
175148,6
199312,10
186485,10
192025,10
93840,10
165446,10
66464,10
192133,10
70710,10
180786,10
192234,9
192221,10
93799,10
165312,10
165314,10
146332,10
77603,4
165010,10
165332,10
80879,10
165374,10
80891,9
165401,10
175274,10
153496,10
98161,9
153488,10
70765,7
153519,10
74177,10
175444,10
101885,9
192707,10
180538,10
80666,9
180542,10
164665,10
146512,10
186202,9
146508,10
139901,10
154001,9
70476,10
153997,7
199001,10
87245,10
93546,10
164706,10
70492,0
70497,0
80686,10
164642,0
66632,10
164625,10
154028,10
164528,10
192798,10
175670,10
192788,10
148953,10
66668,9
164579,9
198962,0
164580,10
87306,10
198972,10
192756,10
164601,10
141435,10
180527,10
96600,9
139897,10
180529,7
154035,10
93513,10
180554,10
70504,10
146495,10
70566,1
101895,6
87126,10
192513,9
93612,10
199087,6
74299,3
87116,10
175509,10
76003,10
146445,10
101060,10
87078,7
76004,10
93643,3
77695,10
153827,10
77693,10
87022,10
146457,9
164831,9
175535,0
183511,10
183550,10
87222,10
143968,10
138312,10
66618,10
101054,10
180567,10
139931,10
175572,10
153805,10
70533,10
199049,10
164772,10
87193,10
164775,10
164780,10
99590,10
75984,10
87162,10
175540,10
87195,10
98090,10
53264,10
17830,10
124677,10
58050,10
46612,10
278674,10
58070,10
232131,10
32087,10
58078,10
278745,10
18746,10
104769,10
256651,9
46583,10
46582,10
104768,9
46619,10
278794,10
119372,10
256787,6
213075,9
130513,10
278570,10
256868,10
278577,9
57986,10
256826,10
213053,1
130507,3
278619,10
213025,0
46637,10
278640,10
32048,10
278656,10
212987,9
213080,10
18726,9
212892,10
256425,10
256400,10
256371,10
212699,9
104744,10
279095,10
256320,10
279129,6
135243,10
232455,10
232460,9
32327,10
32329,10
232482,10
279203,10
110979,10
256625,10
212736,10
135228,10
278842,4
256614,10
278847,10
18695,10
46553,10
278867,10
58124,10
232220,4
256564,7
119314,10
212798,10
119307,10
114204,0
58162,10
256527,10
58175,3
58243,9
31987,10
213122,0
213379,10
57791,10
213377,6
46866,10
31792,10
278313,10
57804,10
104819,10
213353,7
278315,6
111087,10
278324,10
278325,10
19011,10
278340,9
135121,10
257168,9
107473,10
231608,10
278139,10
257463,4
278158,10
57715,10
124480,10
19127,10
231437,9
57729,1
31689,10
130682,10
31710,10
46940,10
46918,7
107468,10
257300,10
119429,10
256929,10
119418,10
31828,4
46756,9
231867,3
278488,10
18913,10
119406,10
278505,10
31924,10
18901,6
257022,4
278539,10
124604,7
31970,10
46685,10
18859,10
135152,10
130604,10
231784,1
18922,10
57873,4
18980,10
231809,10
18979,10
278391,10
257144,10
231820,10
213272,10
18947,10
57862,10
257132,10
46787,10
124559,10
257093,10
124567,10
46768,10
213255,10
47041,10
124817,10
256280,10
255824,0
255822,10
232876,10
32608,9
32609,9
255817,10
124943,10
18106,3
46108,10
255780,10
279900,9
279905,10
255760,10
279937,10
107670,10
279862,10
232945,10
255827,10
124940,10
279735,10
18193,10
32561,10
212230,10
232818,10
255857,10
32593,10
279776,3
279785,10
46157,10
212197,3
119164,6
279810,10
18132,10
279841,10
255836,10
212236,10
119145,10
232979,10
280080,9
114352,10
32685,10
211915,6
233069,7
280115,10
58685,10
46012,10
32700,10
46001,0
255639,10
17936,10
280170,10
110850,7
280209,3
255694,7
130253,3
124997,10
233026,10
18042,4
255725,10
255718,10
212010,10
212005,10
279991,9
107685,10
58633,10
280003,10
233013,10
255697,10
58641,10
46041,10
280032,10
119135,10
114351,9
279225,10
212238,9
58467,10
256164,3
107627,10
279409,0
256159,0
46308,10
279437,6
107628,10
279452,10
124879,9
110919,10
212475,10
130329,9
232644,10
256107,10
32458,10
46321,7
279480,10
46327,3
212556,1
46366,10
104728,10
58258,0
18462,10
232517,10
135273,10
232525,10
46352,10
130339,10
212590,7
58279,1
256253,10
124830,10
32374,10
212574,10
279300,4
110894,10
212462,10
18333,9
18266,9
110904,4
232739,10
18254,10
212304,10
18231,1
46213,10
232761,10
212270,10
18227,10
232780,10
279692,10
232786,10
212255,10
18214,10
232728,10
232669,0
104691,10
32521,10
232672,6
58352,10
232691,0
119198,3
46265,10
232694,3
279571,10
58371,3
58373,10
279575,10
46254,0
279592,0
18285,10
232709,10
212354,10
110905,6
17907,1
104845,10
257465,10
119786,1
214874,4
20027,10
276679,10
119780,10
119779,10
230182,10
131044,10
30810,10
230224,10
57005,10
131026,9
276729,6
258778,10
214801,10
258868,10
113914,10
276639,6
276637,10
56885,10
258977,10
131088,10
258967,10
214989,10
230001,10
124068,10
56920,10
124076,10
47904,10
113891,10
230042,10
214944,10
30725,10
214920,10
258917,9
20094,7
131011,10
57025,10
276876,10
276877,9
214656,0
124173,10
119741,10
47671,10
258548,9
258544,10
258539,10
214646,10
47653,3
119716,10
214619,10
47644,10
30987,10
258582,10
47759,10
19883,9
230399,10
47754,10
276777,0
276778,10
119752,4
230324,10
107276,10
258661,10
47726,10
258650,10
230366,10
30919,10
30924,10
30929,9
57080,10
276843,10
276858,10
258487,10
47954,10
20109,1
113823,10
215324,10
259239,10
20309,9
276305,10
131156,9
215289,10
56739,10
259203,10
276309,10
131147,6
20295,10
215250,10
20294,9
229769,4
113821,10
113833,10
131161,4
20335,9
56664,0
20370,6
56668,10
215401,10
124002,6
259365,10
229663,9
259338,10
30527,10
259323,10
259308,10
229689,10
48118,10
215364,10
30543,10
48116,7
20103,10
119869,6
215229,10
20156,10
134667,10
131116,10
47987,10
124054,10
30635,9
20134,10
259106,10
124060,10
276544,6
105079,9
119818,1
113877,10
215041,10
30669,10
56824,10
276370,10
215124,10
215140,10
20251,10
229791,10
131136,10
229805,10
229818,9
215219,1
119846,10
56786,10
276449,10
215196,9
131133,7
56795,10
229856,10
20188,10
259140,10
48010,1
47053,9
31002,10
258486,10
231082,1
277745,10
231084,10
277765,4
277781,10
213847,9
277783,2
231102,10
213841,10
277788,10
277857,10
231140,10
134978,10
19307,10
31437,10
277739,9
124372,10
277721,10
104912,10
257972,10
214019,9
111223,4
19461,6
257943,10
104925,2
277629,10
213954,10
230995,10
277647,10
213942,1
257918,4
104915,10
19403,10
257904,10
124348,10
119562,9
31458,10
47180,10
231288,10
278018,0
19212,6
47111,10
213594,10
135044,10
57664,10
278051,10
47102,3
19188,9
19186,10
31613,10
135082,10
231335,9
257475,10
31583,3
213797,10
231255,6
124443,10
257691,9
19296,10
19295,10
19292,10
47171,10
231192,10
19282,10
19277,10
277917,6
277927,9
231230,10
231237,10
277954,10
257575,10
277971,10
31570,10
47626,10
230956,10
277522,10
258396,10
119660,10
277190,6
230685,10
31069,10
107332,1
214379,10
47487,10
31090,10
47472,10
230729,10
214361,10
230737,10
277235,10
31122,10
31051,4
214339,9
119671,10
31040,9
214542,10
130929,4
134775,10
57168,10
258484,10
258481,10
31014,10
277029,3
214489,10
47560,10
277060,10
47540,10
258439,10
31036,10
130886,10
31044,7
277549,10
214333,10
119597,10
214200,10
214188,10
258151,10
130826,10
258147,9
214168,10
31224,10
277471,10
258101,0
214119,10
214116,10
57397,7
57403,9
258043,10
124324,10
114013,10
47440,10
277399,10
104965,9
230769,9
230801,1
19616,10
130840,10
277323,10
214289,10
258225,9
230810,10
214254,7
47406,10
230826,10
230831,10
124289,10
230851,10
124306,10
277385,10
30484,10
